,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20
68.36332,2,,,,,,5,3,1,4,1,,,,,,,,,,,,,,,,,4,,1,,8,,,3,,4,9,,,,,,,,,,,,,,,,,,,,,3,,1,,,,2,,3,,,,,,,,,,3,,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,2,1,3,1,,,,,,,,,,,,,,,,,,,,,3,3,1,,,2,,1,1,,,,,,,,,,,,,,,,3,1,1,4,,,4,,,,,,,,,,,,,,,,,,1,5,2,,,1,,,,,1,,1,2,2,,,,,,,,,,,1,,,,,,,1,2,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,2,,3,1,1,,,,,,,2,5,,3,1,6,,1,,,,,1,,,,5,,,,1,2,,,,,,2,,,,2,1,,1,,,,,,,,,,,,,,,,2,1,3,3,,,,,,1,5,,2,6,8,5,,,,,,,,,,,,,,1,8,5,8,,1,3,,4,,,,,,,,,,,,,1,,,,,,,,,,2,3,,3,,,,,,,,,,,,,,1,,3,,5,2,,,,,2,2,2,,,1,,,,,,,,,,,1,,1,,,1,,,,5,,,,,,,,,,,,,,,2,,2,,,,,,,,2,,9,1,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,1,3,,,,1,,,,,,,1,,,,,,,,1,,
68.67406,2,,,,,,5,3,1,4,1,,,,,,,,,,,,,,,,,4,,1,,10,,,3,,3,9,,,,,,,,,,,,,,,,,,,,,3,,1,,,,2,,3,,,,,,,,,,4,,,,,1,,,,,,,,,,,,,,,,,,,2,,,3,2,1,3,1,,,,,,,,,,,,,,,,,,,,,3,3,1,,,2,,1,1,,,,,,,,,,,,,,,,2,1,1,4,,,4,,,,,,,,,,,,,,,,,,1,5,2,,,1,,,,,1,,,2,2,,,,,,,,,,,1,,,,,,,1,2,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,2,,3,1,1,,,,,,,2,6,,3,1,6,,1,,,,,1,,,,5,,,,1,2,,,,,,2,,,,2,,,1,,,,,,,,,,,,,,,,2,1,3,6,,,,,,1,6,,2,6,6,4,,,,,,,,,,,,,,1,7,5,9,,1,3,,4,,,,,,,,,,,,,1,,,,,,,,,,2,3,,3,,,,,,,,,,,,,,1,,1,,5,2,,,,,2,2,2,,,1,,,,,,,,,,,1,,1,,,1,,,,5,,,,,,,,,,,,,,,2,,2,,,,,,,,2,,7,1,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,1,2,,,,1,,,,,,,1,,,,,,,,1,,
68.9848,2,,,,,,5,4,1,4,1,,,,,,,,,,,,,,,,,4,,1,,9,,,5,,3,9,,,,,,,,,,,,,,,,,,,,,4,,1,,,,3,,3,,,,,,,,,,4,,,,,2,,,,,,,,,,,,,,,,,,,2,,,3,3,,3,1,,,,,,,,,,,,,,,,,,,,,1,3,1,,,2,,1,1,,,,,,,,,,,,,,,,2,1,1,4,,,5,,,,,,,,,,,,,,,,,,1,4,2,,,1,,,,,1,,,2,2,,,,,,,,,,,1,,,,,,,1,3,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,2,,3,1,1,,,,,,,3,4,,4,1,6,,1,,,,,1,,,,5,,,,1,1,,,,,,2,,,,2,,,1,,,,,,,,,,,,,,,,2,1,4,4,,,,,,1,6,,2,6,6,4,,,,,,,,,,,,,,1,8,5,8,,,3,,5,,,,,,,,,,,,,1,,,,,,,,,,2,2,,3,,,,,,,,,,,,,,1,,1,,4,2,,,,,2,2,2,,,1,,,,,,,,,,,1,,1,,,1,,,,5,,,,,,,,,,,,,,,2,,2,,,,,,,,2,,7,1,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,1,2,,,,1,,,,,,,1,,,,,,,,1,,
69.29555,2,,,,,,5,4,1,4,1,,,,,,,,,,,,,,,,,4,,1,,8,,,3,,3,8,,,,,,,,,,,,,,,,,,,,,4,,1,,,,3,,3,,,,,,,,,,4,,,,,1,,,,,,,,,,,,,,,,,,,2,,,3,3,,3,1,,,,,,,,,,,,,,,,,,,,,1,3,1,,,2,,1,1,,,,,,,,,,,,,,,,2,1,1,4,,,5,,,,,,,,,,,,,,,,,,1,3,2,,,1,,,,,1,,,2,2,,,,,,,,,,,1,,,,,,,1,2,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,2,,3,1,1,,,,,,,3,2,,4,1,5,,1,,,,,1,,,,4,,,,1,1,,,,,,2,,,,2,,,1,,,,,,,,,,,,,,,,1,1,4,1,,,,,,1,6,,2,7,6,4,,,,,,,,,,,,,,1,8,6,8,,,3,,4,,,,,,,,,,,,,1,,,,,,,,,,2,1,,3,,,,,,,,,,,,,,1,,1,,4,2,,,,,2,2,2,,,1,,,,,,,,,,,1,,1,,,1,,,,5,,,,,,,,,,,,,,,2,,2,,,,,,,,2,,8,1,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,1,2,,,,1,,,,,,,1,,,,,,,,1,,
69.60629,2,,,,,,5,4,1,4,1,,,,,,,,,,,,,,,,,3,,1,,8,,,4,,3,8,,,,,,,,,,,,,,,,,,,,,3,,1,,,,3,,3,,,,,,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,,2,,,2,3,,3,1,,,,,,,,,,,,,,,,,,,,,1,3,1,,,2,,1,1,,,,,,,,,,,,,,,,2,1,1,5,,,4,,,,,,,,,,,,,,,,,,1,3,2,,,1,,,,,1,,,2,2,,,,,,,,,,,1,,,,,,,1,2,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,2,,3,1,1,,,,,,,3,5,,4,1,5,,1,,,,,2,,,,4,,,,1,1,,,,,,2,,,,2,,,1,,,,,,,,,,,,,,,,1,1,4,1,,,,,,1,6,,2,7,6,4,,,,,,,,,,,,,,1,9,7,6,,,1,,4,,,,,,,,,,,,,1,,,,,,,,,,2,1,,3,,,,,,,,,,,,,,1,,1,,4,2,,,,,2,2,2,,,1,,,,,,,,,,,1,,1,,,1,,,,5,,,,,,,,,,,,,,,2,,2,,,,,,,,2,,7,1,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,1,2,,,,1,,,,,,,1,,,,,,,,1,,
69.91703,2,,,,,,5,4,1,4,1,,,,,,,,,,,,,,,,,3,,1,,8,,,3,,3,8,,,,,,,,,,,,,,,,,,,,,2,,1,,,,3,,3,,,,,,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,,2,,,2,2,,3,1,,,,,,,,,,,,,,,,,,,,,1,3,1,,,2,,3,1,,,,,,,,,,,,,,,,2,1,1,3,,,4,,,,,,,,,,,,,,,,,,1,2,2,,,1,,,,,1,,,2,2,,,,,,,,,,,1,,,,,,,1,2,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,2,,3,1,1,,,,,,,3,4,,4,1,6,,1,,,,,2,,,,4,,,,1,1,,,,,,2,,,,2,,,1,,,,,,,,,,,,,,,,1,1,2,1,,,,,,1,10,,2,7,6,4,,,,,,,,,,,,,,1,8,7,5,,,2,,4,,,,,,,,,,,,,1,,,,,,,,,,2,1,,3,,,,,,,,,,,,,,1,,1,,4,2,,,,,2,2,2,,,1,,,,,,,,,,,1,,1,,,1,,,,5,,,,,,,,,,,,,,,2,,2,,,,,,,,2,,7,1,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,1,2,,,,1,,,,,,,1,,,,,,,,1,,
70.22777,2,,,,,,5,4,1,4,1,,,,,,,,,,,,,,,,,3,,1,,9,,,3,,3,8,,,,,,,,,,,,,,,,,,,,,2,,1,,,,3,,3,,,,,,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,,2,,,3,2,,3,1,,,,,,,,,,,,,,,,,,,,,1,3,1,,,2,,1,1,,,,,,,,,,,,,,,,2,1,1,3,,,4,,,,,,,,,,,,,,,,,,1,2,2,,,1,,,,,1,,,2,2,,,,,,,,,,,1,,,,,,,1,2,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,2,,3,1,1,,,,,,,2,4,,4,1,8,,1,,,,,2,,,,4,,,,1,1,,,,,,2,,,,2,,,1,,,,,,,,,,,,,,,,1,1,2,1,,,,,,1,9,,2,7,6,4,,,,,,,,,,,,,,1,8,7,5,,,2,,4,,,,,,,,,,,,,1,,,,,,,,,,2,1,,3,,,,,,,,,,,,,,1,,1,,4,2,,,,,2,2,2,,,1,,,,,,,,,,,1,,1,,,1,,,,4,,,,,,,,,,,,,,,2,,2,,,,,,,,2,,5,1,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,1,2,,,,1,,,,,,,1,,,,,,,,1,,
70.53852,2,,,,,,5,4,1,4,1,,,,,,,,,,,,,,,,,3,,1,,11,,,3,,3,8,,,,,,,,,,,,,,,,,,,,,2,,1,,,,3,,3,,,,,,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,,2,,,3,2,,3,1,,,,,,,,,,,,,,,,,,,,,1,3,1,,,2,,2,1,,,,,,,,,,,,,,,,2,1,1,3,,,4,,,,,,,,,,,,,,,,,,1,2,2,,,1,,,,,1,,,2,1,,,,,,,,,,,1,,,,,,,1,2,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,2,,3,1,1,,,,,,,4,4,,4,1,5,,1,,,,,2,,,,4,,,,1,1,,,,,,2,,,,2,,,1,,,,,,,,,,,,,,,,1,2,2,1,,,,,,1,7,,2,7,6,6,,,,,,,,,,,,,,1,8,7,5,,,2,,4,,,,,,,,,,,,,1,,,,,,,,,,2,1,,3,,,,,,,,,,,,,,1,,1,,4,2,,,,,2,2,2,,,1,,,,,,,,,,,1,,1,,,1,,,,4,,,,,,,,,,,,,,,2,,2,,,,,,,,2,,6,1,,,,,,,,,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,,1,2,,,,1,,,,,,,1,,,,,,,,1,,
70.84926,2,,,,,,5,4,1,4,,,,,,,,,,,,,,,,,,5,,1,,9,,,3,,3,7,,,,,,,,,,,,,,,,,,,,,2,,1,,,,2,,3,,,,,,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,,2,,,3,2,,3,1,,,,,,,,,,,,,,,,,,,,,1,3,1,,,2,,2,1,,,,,,,,,,,,,,,,2,1,1,3,,,6,,,,,,,,,,,,,,,,,,1,2,2,,,1,,,,,1,,,2,1,,,,,,,,,,,1,,,,,,,1,2,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,2,,3,1,1,,,,,,,5,4,,4,1,6,,1,,,,,1,,,,5,,,,1,1,,,,,,2,,,,2,,,1,,,,,,,,,,,,,,,,1,1,2,1,,,,,,1,5,,2,8,6,6,,,,,,,,,,,,,,1,10,7,5,,,2,,4,,,,,,,,,,,,,1,,,,,,,,,,2,1,,3,,,,,,,,,,,,,,1,,1,,4,2,,,,,2,2,2,,,1,,,,,,,,,,,1,,1,,,1,,,,4,,,,,,,,,,,,,,,2,,2,,,,,,,,2,,6,1,,,,,,,,,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,,1,2,,,,1,,,,,,,1,,,,,,,,1,,
71.16,2,,,,,,5,4,1,4,,,,,,,,,,,,,,,,,,3,,1,,8,,,3,,3,7,,,,,,,,,,,,,,,,,,,,,2,,1,,,,2,,3,,,,,,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,,2,,,3,2,,2,1,,,,,,,,,,,,,,,,,,,,,1,4,1,,,2,,2,1,,,,,,,,,,,,,,,,2,1,1,3,,,3,,,,,,,,,,,,,,,,,,1,2,2,,,1,,,,,1,,,2,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,2,,3,1,1,,,,,,,5,4,,4,1,6,,1,,,,,1,,,,4,,,,1,1,,,,,,2,,,,2,,,1,,,,,,,,,,,,,,,,1,1,2,2,,,,,,1,5,,2,6,7,5,,,,,,,,,,,,,,1,9,6,5,,,2,,4,,,,,,,,,,,,,1,,,,,,,,,,2,1,,3,,,,,,,,,,,,,,1,,1,,4,3,,,,,2,2,2,,,1,,,,,,,,,,,1,,1,,,3,,,,4,,,,,,,,,,,,,,,2,,2,,,,,,,,2,,5,1,,,,,,,,,,,,,,,,7,4,,,,,,,,,,,,,,,,,,,,1,2,,,,1,,,,,,,1,,,,,,,,1,,
71.47074,2,,,,,,6,4,1,4,,,,,,,,,,,,,,,,,,3,,1,,8,,,3,,3,6,,,,,,,,,,,,,,,,,,,,,2,,1,,,,2,,3,,,,,,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,,2,,,3,2,,2,1,,,,,,,,,,,,,,,,,,,,,1,3,1,,,3,,2,1,,,,,,,,,,,,,,,,2,1,1,3,,,3,,,,,,,,,,,,,,,,,,1,1,2,,,1,,,,,1,,,2,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,1,,3,1,1,,,,,,,4,3,,4,1,5,,1,,,,,1,,,,4,,,,1,1,,,,,,2,,,,2,,,1,,,,,,,,,,,,,,,,1,1,2,3,,,,,,1,5,,2,6,7,5,,,,,,,,,,,,,,1,13,7,4,,,2,,3,,,,,,,,,,,,,1,,,,,,,,,,2,1,,3,,,,,,,,,,,,,,1,,1,,4,3,,,,,2,2,2,,,1,,,,,,,,,,,1,,1,,,,,,,5,,,,,,,,,,,,,,,2,,2,,,,,,,,2,,5,1,,,,,,,,,,,,,,,,7,5,,,,,,,,,,,,,,,,,,,,1,2,,,,1,,,,,,,1,,,,,,,,1,,
71.78149,2,,,,,,4,4,1,4,,,,,,,,,,,,,,,,,,3,,1,,6,,,2,,3,7,,,,,,,,,,,,,,,,,,,,,2,,1,,,,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,2,,2,1,,,,,,,,,,,,,,,,,,,,,1,3,1,,,1,,2,1,,,,,,,,,,,,,,,,2,1,1,3,,,3,,,,,,,,,,,,,,,,,,1,1,2,,,1,,,,,1,,,2,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,1,,5,1,1,,,,,,,8,3,,4,,5,,1,,,,,1,,,,4,,,,1,1,,,,,,2,,,,2,,,1,,,,,,,,,,,,,,,,1,1,2,3,,,,,,1,5,,2,6,7,5,,,,,,,,,,,,,,1,9,9,4,,,2,,3,,,,,,,,,,,,,1,,,,,,,,,,2,1,,3,,,,,,,,,,,,,,1,,1,,4,5,,,,,2,2,2,,,1,,,,,,,,,,,1,,1,,,,,,,4,,,,,,,,,,,,,,,2,,2,,,,,,,,2,,5,1,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,1,2,,,,1,,,,,,,1,,,,,,,,1,,
72.09223,2,,,,,,4,4,1,4,,,,,,,,,,,,,,,,,,3,,1,,6,,,2,,3,6,,,,,,,,,,,,,,,,,,,,,2,,1,,,,2,,3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,2,,2,1,,,,,,,,,,,,,,,,,,,,,1,3,1,,,3,,2,1,,,,,,,,,,,,,,,,2,1,1,3,,,3,,,,,,,,,,,,,,,,,,1,,2,,,1,,,,,1,,,2,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,1,,4,1,1,,,,,,,7,3,,4,,5,,1,,,,,1,,,,4,,,,1,1,,,,,,2,,,,2,,,1,,,,,,,,,,,,,,,,2,1,2,3,,,,,,1,5,,2,6,7,5,,,,,,,,,,,,,,1,9,6,3,,,2,,3,,,,,,,,,,,,,1,,,,,,,,,,3,1,,3,,,,,,,,,,,,,,1,,1,,4,3,,,,,2,2,2,,,1,,,,,,,,,,,1,,1,,,,,,,6,,,,,,,,,,,,,,,2,,2,,,,,,,,2,,5,1,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,1,4,,,,1,,,,,,,1,,,,,,,,1,,
72.40297,2,,,,,,4,3,1,4,,,,,,,,,,,,,,,,,,3,,2,,6,,,2,,3,7,,,,,,,,,,,,,,,,,,,,,2,,1,,,,2,,3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,2,,2,1,,,,,,,,,,,,,,,,,,,,,1,3,1,,,1,,2,1,,,,,,,,,,,,,,,,2,1,1,3,,,3,,,,,,,,,,,,,,,,,,1,,2,,,1,,,,,1,,,2,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,1,,3,1,1,,,,,,,7,3,,5,,5,,1,,,,,1,,,,4,,,,1,1,,,,,,2,,,,2,,,1,,,,,,,,,,,,,,,,2,1,2,3,,,,,,1,5,,2,6,7,4,,,,,,,,,,,,,,1,7,5,3,,,2,,3,,,,,,,,,,,,,1,,,,,,,,,,3,,,3,,,,,,,,,,,,,,1,,1,,4,4,,,,,2,2,2,,,1,,,,,,,,,,,1,,1,,,,,,,3,,,,,,,,,,,,,,,2,,2,,,,,,,,2,,4,1,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,1,3,,,,1,,,,,,,1,,,,,,,,1,,
72.71371,2,,,,,,5,5,1,4,,,,,,,,,,,,,,,,,,3,,2,,6,,,2,,3,6,,,,,,,,,,,,,,,,,,,,,2,,1,,,,2,,3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,2,,2,1,,,,,,,,,,,,,,,,,,,,,1,3,1,,,1,,2,1,,,,,,,,,,,,,,,,2,3,1,3,,,3,,,,,,,,,,,,,,,,,,1,,2,,,1,,,,,1,,,2,2,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,1,,3,1,1,,,,,,,5,3,,5,,4,,1,,,,,1,,,,4,,,,1,1,,,,,,2,,,,2,,,1,,,,,,,,,,,,,,,,2,1,2,1,,,,,,1,5,,2,8,6,4,,,,,,,,,,,,,,1,9,5,4,,,2,,4,,,,,,,,,,,,,1,,,,,,,,,,3,,,3,,,,,,,,,,,,,,1,,1,,4,5,,,,,2,2,2,,,1,,,,,,,,,,,1,,1,,,,,,,3,,,,,,,,,,,,,,,2,,2,,,,,,,,2,,4,1,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,1,3,,,,1,,,,,,,1,,,,,,,,1,,
73.02446,3,,,,,,4,5,1,3,,,,,,,,,,,,,,,,,,3,,2,,6,,,2,,3,6,,,,,,,,,,,,,,,,,,,,,2,,1,,,,2,,3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,2,,2,1,,,,,,,,,,,,,,,,,,,,,1,3,1,,,,,2,1,,,,,,,,,,,,,,,,2,2,1,3,,,3,,,,,,,,,,,,,,,,,,1,,2,,,1,,,,,1,,,2,2,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,2,,,3,1,1,,,,,,,5,3,,5,,4,,1,,,,,1,,,,4,,,,1,1,,,,,,2,,,,4,,,1,,,,,,,,,,,,,,,,2,1,2,1,,,,,,1,5,,2,7,7,6,,,,,,,,,,,,,,1,12,6,4,,,2,,5,,,,,,,,,,,,,1,,,,,,,,,,3,,,3,,,,,,,,,,,,,,1,,1,,4,3,,,,,2,2,2,,,1,,,,,,,,,,,1,,1,,,,,,,3,,,,,,,,,,,,,,,3,,2,,,,,,,,3,,4,1,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,1,3,,,,1,,,,,,,1,,,,,,,,1,,
73.3352,3,,,,,,3,5,1,3,,,,,,,,,,,,,,,,,,3,,2,,6,,,2,,2,5,,,,,,,,,,,,,,,,,,,,,1,,1,,,,2,,3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,3,,,3,2,,2,1,,,,,,,,,,,,,,,,,,,,,1,3,1,,,,,2,1,,,,,,,,,,,,,,,,3,1,1,3,,,3,,,,,,,,,,,,,,,,,,1,,2,,,1,,,,,1,,,2,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,,,3,1,1,,,,,,,7,3,,5,,4,,1,,,,,1,,,,5,,,,1,1,,,,,,2,,,,2,,,1,,,,,,,,,,,,,,,,2,1,2,1,,,,,,2,4,,2,6,6,5,,,,,,,,,,,,,,1,11,6,3,,,2,,3,,,,,,,,,,,,,1,,,,,,,,,,3,,,4,,,,,,,,,,,,,,1,,1,,4,5,,,,,2,2,2,,,1,,,,,,,,,,,1,,1,,,,,,,3,,,,,,,,,,,,,,,3,,2,,,,,,,,4,,4,1,,,,,,,,,,,,,,,,4,3,,,,,,,,,,,,,,,,,,,,1,3,,,,1,,,,,,,1,,,,,,,,,,
73.64594,3,,,,,,4,3,1,3,,,,,,,,,,,,,,,,,,4,,2,,6,,,2,,2,5,,,,,,,,,,,,,,,,,,,,,1,,1,,,,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,2,,2,1,,,,,,,,,,,,,,,,,,,,,1,3,1,,,,,2,1,,,,,,,,,,,,,,,,2,1,1,5,,,3,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,1,,,2,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,,,3,1,1,,,,,,,5,1,,5,,4,,,,,,,1,,,,5,,,,1,1,,,,,,2,,,,2,,,1,,,,,,,,,,,,,,,,2,1,2,1,,,,,,3,4,,2,5,6,3,,,,,,,,,,,,,,1,12,6,3,,,2,,3,,,,,,,,,,,,,1,,,,,,,,,,3,,,3,,,,,,,,,,,,,,1,,1,,4,3,,,,,2,2,1,,,1,,,,,,,,,,,1,,1,,,,,,,5,,,,,,,,,,,,,,,3,,2,,,,,,,,4,,4,1,,,,,,,,,,,,,,,,4,3,,,,,,,,,,,,,,,,,,,,1,3,,,,1,,,,,,,1,,,,,,,,,,
